50 0.5 0.6 50
52	2.164450980803631075e-01	2.178518602919002345e-01	1949
54	2.136785808083479510e-01	2.150521157672930506e-01	1902
56	2.109973480271020163e-01	2.123232839136224293e-01	1837
58	2.083762149475549275e-01	2.096734403029610616e-01	1797
60	2.058384921914535592e-01	2.071009455700523194e-01	1748
62	2.033515890276847426e-01	2.045903110369077793e-01	1716
64	2.009354896826991976e-01	2.021384863855552327e-01	1667
66	1.985749204993928485e-01	1.997517991874203647e-01	1630
68	1.962790055356867513e-01	1.974166180884650568e-01	8
70	1.940264750444991582e-01	1.951423622251189371e-01	1546
72	1.918315879419229542e-01	1.929190832955979262e-01	1507
74	1.896775459758693327e-01	1.907449541102432256e-01	1479
76	1.875809790267527477e-01	1.886185779736289092e-01	1437
78	1.850150928977299103e-01	1.860332094707128348e-01	1411
80	1.830019486366009640e-01	1.840053259916174522e-01	1390
82	1.810450961473374365e-01	1.820200980068954477e-01	1351
84	1.791151211234125462e-01	1.800770313135493239e-01	1332
86	1.772256854457995301e-01	1.781672437627616068e-01	1305
88	1.753760817360096036e-01	1.762980225568371029e-01	1277
90	1.735606836619053017e-01	1.744599195246369083e-01	1246
92	1.717765727325674119e-01	1.726602112189905003e-01	1224
94	1.700249537495023555e-01	1.708977067200833644e-01	1209
96	1.682961764095000645e-01	1.691571231848154611e-01	1192
98	1.666128290654549371e-01	1.674521477836959926e-01	1162
100	1.649439269682327347e-01	1.657719045239982592e-01	1147
