1	4.705047494460031232e-01	4.931002579105335792e-01	957
3	4.238088959442127823e-01	4.369817660310401086e-01	558
5	3.926323765851660874e-01	4.019387151781328993e-01	5
7	3.691950929851077201e-01	3.763900829901611345e-01	5
9	3.504039259002813544e-01	3.562668941717307414e-01	249
11	3.347206359742697090e-01	3.396668527041851182e-01	10
13	3.212459215327138073e-01	3.255270879389478011e-01	182
15	3.094478282501287314e-01	3.132280451669735566e-01	161
17	2.989565359035943892e-01	3.023290426593062685e-01	144
19	2.894915287023907546e-01	2.925414031483990485e-01	130
21	2.808927795446988784e-01	2.836709730346773095e-01	119
23	2.742668921859446884e-01	2.768563007246226393e-01	111
25	2.692758407614285199e-01	2.717394242136245142e-01	5
27	2.633859215632814443e-01	2.657040287065004502e-01	1
29	2.578385031458083620e-01	2.600249812834424246e-01	7
31	2.525929872427262746e-01	2.546623663149816807e-01	89
33	2.485981722192984189e-01	2.505716606116037415e-01	85
35	2.438187477215500998e-01	2.457026774378995582e-01	80
37	2.401673916503523631e-01	2.419805681033846689e-01	78
39	2.366417587875000450e-01	2.383913992948690219e-01	75
41	2.332507068068605804e-01	2.349342498293666981e-01	72
43	2.299616037588526618e-01	2.315896943469967217e-01	70
45	2.267894019414396223e-01	2.283666501133289894e-01	67
47	2.237167576773444466e-01	2.252448531525192144e-01	65
49	2.207392202712167573e-01	2.222198857370032143e-01	64
51	2.178518531372471145e-01	2.192878206429400290e-01	62
53	2.150521088267424719e-01	2.164451050895019879e-01	60
55	2.123232771608397629e-01	2.136785876519333160e-01	58
57	2.096734337065757070e-01	2.109973546335268402e-01	57
59	2.071009392160075846e-01	2.083762214109306232e-01	55
61	2.045903048178306094e-01	2.058384984815792018e-01	54
63	2.021384803412568654e-01	2.033515951995697457e-01	53
65	1.997517932896685222e-01	2.009354956765842526e-01	51
67	1.974166123172096388e-01	1.985749263631458872e-01	50
69	1.951423565617806943e-01	1.962790112037977597e-01	49
71	1.929190777780057098e-01	1.940264806043643375e-01	48
73	1.907449486960778040e-01	1.918315933603269574e-01	47
75	1.886185726973085564e-01	1.896775512941895059e-01	46
77	1.865382413016100915e-01	1.875809841965497826e-01	45
79	1.840053209604421425e-01	1.850150979704567322e-01	44
81	1.820200882226319372e-01	1.830019586351795124e-01	43
83	1.800770216666643941e-01	1.810451058631563637e-01	42
85	1.781672343170465911e-01	1.791151307087739675e-01	42
87	1.762980133125617854e-01	1.772256948283560951e-01	41
89	1.744599103949680818e-01	1.753760909230793197e-01	39
91	1.726602022456728003e-01	1.735606926227218627e-01	39
93	1.708976979620757952e-01	1.717765815379573013e-01	38
95	1.691571145367774809e-01	1.700249624464189591e-01	38
97	1.674521393728460317e-01	1.682961849887687489e-01	37
99	1.657718961440827199e-01	1.666128374292017433e-01	37
101	1.641292248418281252e-01	1.649439352189657204e-01	35
